date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:34	80216/80216	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:173e14bf0de6cea96b6f5323bc680e27	https://furni-demo.myshopify.com/mavi-vinyl-study-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/mavi-vinyl-study-chair	(from https://furni-demo.myshopify.com/)
15:24:35	50186/50186	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:24:33%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/products/p6.jpg?v=1511781973	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/products/p617e4.jpg	(from https://furni-demo.myshopify.com/)
15:24:35	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/occasional-chairs/products/ladder-roswell-solid-wood-table	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/occasional-chairs/products/ladder-roswell-solid-wood-table	(from https://furni-demo.myshopify.com/)
15:24:36	38461/38461	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:24:37%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/products/p11.jpg?v=1511781968	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/products/p11a853.jpg	(from https://furni-demo.myshopify.com/)
15:24:36	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/ladder-roswell-solid-wood-table	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/ladder-roswell-solid-wood-table	(from https://furni-demo.myshopify.com/)
15:24:37	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/occasional-chairs/products/muren-durable-and-portable-printed-study-table	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/occasional-chairs/products/muren-durable-and-portable-printed-study-table	(from https://furni-demo.myshopify.com/)
15:24:39	49809/49809	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:24:39%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/products/p12.jpg?v=1511781967	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/products/p125957.jpg	(from https://furni-demo.myshopify.com/)
15:24:39	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/muren-durable-and-portable-printed-study-table	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/muren-durable-and-portable-printed-study-table	(from https://furni-demo.myshopify.com/)
15:24:39	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/frontpage/products/fuastick-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/fuastick-chair	(from https://furni-demo.myshopify.com/)
15:24:40	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/frontpage/products/hetal-enterprises-leatherette-office-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/hetal-enterprises-leatherette-office-chair	(from https://furni-demo.myshopify.com/)
15:24:40	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/frontpage/products/interior-leatherette-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/interior-leatherette-chair	(from https://furni-demo.myshopify.com/)
15:24:40	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/frontpage/products/ladder-roswell-solid-wood-table	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/ladder-roswell-solid-wood-table	(from https://furni-demo.myshopify.com/)
15:24:40	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/frontpage/products/woodstock-india-leatherette-office-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/woodstock-india-leatherette-office-chair	(from https://furni-demo.myshopify.com/)
15:24:43	48571/48571	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:24:42%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/products/p4.jpg?v=1511781975	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/products/p48b72.jpg	(from https://furni-demo.myshopify.com/)
15:24:43	80216/80216	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:173e14bf0de6cea96b6f5323bc680e27	https://furni-demo.myshopify.com/woodstock-india-leatherette-office-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/woodstock-india-leatherette-office-chair	(from https://furni-demo.myshopify.com/)
15:24:43	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/frontpage/products/leatherette-office-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/leatherette-office-chair	(from https://furni-demo.myshopify.com/)
15:24:44	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/frontpage/products/mavi-vinyl-study-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/mavi-vinyl-study-chair	(from https://furni-demo.myshopify.com/)
15:24:44	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/frontpage/products/muren-durable-and-portable-printed-study-table	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/muren-durable-and-portable-printed-study-table	(from https://furni-demo.myshopify.com/)
15:24:44	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/frontpage/products/regentseating-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/regentseating-chair	(from https://furni-demo.myshopify.com/)
15:24:45	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/frontpage/products/tempor-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/tempor-chair	(from https://furni-demo.myshopify.com/)
15:24:46	30042/30042	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:24:47%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/products/p14.jpg?v=1511781966	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/products/p143d67.jpg	(from https://furni-demo.myshopify.com/)
15:24:47	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/tempor-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/tempor-chair	(from https://furni-demo.myshopify.com/)
15:24:50	142481/142481	---MCZ	200	added ('OK')	text/html	etag:cacheable:afea700f95aafbf3655099355a002980	https://furni-demo.myshopify.com/collections/frontpage/products/urban-ladder-venturi-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/urban-ladder-venturi-chair.html	(from https://furni-demo.myshopify.com/)
15:24:50	45562/45562	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:24:49%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/products/p9_3824eb3a-7450-4f84-8f17-634ca7211c79.jpg?v=1511781970	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/products/p9_3824eb3a-7450-4f84-8f17-634ca7211c7912b3.jpg	(from https://furni-demo.myshopify.com/)
15:24:51	80216/80216	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:173e14bf0de6cea96b6f5323bc680e27	https://furni-demo.myshopify.com/urban-ladder-venturi-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/urban-ladder-venturi-chair.66.delayed	(from https://furni-demo.myshopify.com/)
15:24:53	141251/141251	---MCZ	200	added ('OK')	text/html	etag:cacheable:c93f330f32ef8dd4c0d14c78057c1cca	https://furni-demo.myshopify.com/collections/frontpage/products/voluptate-lit	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/voluptate-lit.html	(from https://furni-demo.myshopify.com/)
15:24:55	26145/26145	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:24:54%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/products/p19.jpg?v=1511781964	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/products/p19b523.jpg	(from https://furni-demo.myshopify.com/)
15:24:55	80216/80216	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:173e14bf0de6cea96b6f5323bc680e27	https://furni-demo.myshopify.com/voluptate-lit	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/voluptate-lit	(from https://furni-demo.myshopify.com/)
15:24:55	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/frontpage/products/woodstock-office-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/woodstock-office-chair	(from https://furni-demo.myshopify.com/)
15:24:57	38155/38155	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:24:57%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/products/p3.jpg?v=1511781980	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/products/p340f9.jpg	(from https://furni-demo.myshopify.com/)
15:24:57	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/woodstock-office-chair	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/woodstock-office-chair	(from https://furni-demo.myshopify.com/)
15:24:57	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/collections/frontpage/products/ullamco-cillum	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/collections/frontpage/products/ullamco-cillum	(from https://furni-demo.myshopify.com/)
15:24:58	25252/25252	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:24:59%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/products/p26.jpg?v=1511781964	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/products/p26b523.jpg	(from https://furni-demo.myshopify.com/)
15:24:59	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/ullamco-cillum	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/ullamco-cillum	(from https://furni-demo.myshopify.com/)
15:25:04	80216/80216	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:173e14bf0de6cea96b6f5323bc680e27	https://furni-demo.myshopify.com/Collections/all	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/Collections/all	(from https://furni-demo.myshopify.com/)
15:25:12	57959/57959	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:25:03%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/files/img.jpg?v=1511849390	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/files/imgec3e.jpg	(from https://furni-demo.myshopify.com/)
15:25:17	170301/170301	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:25:00%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/files/img4.jpg?v=1511849344	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/files/img412fa.jpg	(from https://furni-demo.myshopify.com/)
15:25:19	147524/147524	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:25:01%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/files/img5.jpg?v=1511849354	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/files/img5cb8e.jpg	(from https://furni-demo.myshopify.com/)
15:25:23	213496/213496	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:25:06%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/articles/blog12.jpg?v=1511851012	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/articles/blog12b4bf.jpg	(from https://furni-demo.myshopify.com/)
15:25:23	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/blogs/news/office-furniture-cum-wall-units-of-tv-stand-music-player	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/blogs/news/office-furniture-cum-wall-units-of-tv-stand-music-player.75.delayed	(from https://furni-demo.myshopify.com/)
15:25:29	143854/143854	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:25:25%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/articles/blog11.jpg?v=1511850981	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/articles/blog11cd44.jpg	(from https://furni-demo.myshopify.com/)
15:25:29	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/blogs/news/study-table-offers-multiple-usage	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/blogs/news/study-table-offers-multiple-usage	(from https://furni-demo.myshopify.com/)
15:25:32	73245/73245	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:25:31%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/articles/blog10.jpg?v=1511850947	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/articles/blog10bb70.jpg	(from https://furni-demo.myshopify.com/)
15:25:32	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://furni-demo.myshopify.com/blogs/news/the-living-room-furniture-that-enlivens-the-space	C:/Users/koo_c/Desktop/hello/etrend/furni-demo.myshopify.com/blogs/news/the-living-room-furniture-that-enlivens-the-space	(from https://furni-demo.myshopify.com/)
15:25:33	5305/5305	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Oct%202018%2007:25:34%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/files/logo-1.png?v=1513773891	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/files/logo-14801.png	(from https://furni-demo.myshopify.com/)
15:25:33	7979/7979	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Oct%202018%2007:25:34%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/files/logo-2.png?v=1513773900	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/files/logo-262b3.png	(from https://furni-demo.myshopify.com/)
15:25:34	7127/7127	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Oct%202018%2007:25:35%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/files/logo-3.png?v=1513773907	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/files/logo-3c1a0.png	(from https://furni-demo.myshopify.com/)
15:25:34	8721/8721	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Oct%202018%2007:25:36%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/files/logo-4.png?v=1513773915	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/files/logo-40fe9.png	(from https://furni-demo.myshopify.com/)
15:25:35	9332/9332	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Oct%202018%2007:25:36%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/files/logo-6.png?v=1513773926	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/files/logo-6cad4.png	(from https://furni-demo.myshopify.com/)
15:25:35	9223/9223	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Oct%202018%2007:25:37%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/files/logo-8.png?v=1513773965	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/files/logo-877c2.png	(from https://furni-demo.myshopify.com/)
15:25:36	4835/4835	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Oct%202018%2007:25:37%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/files/log-9.png?v=1513774190	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/files/log-99d1d.png	(from https://furni-demo.myshopify.com/)
15:25:37	5208/5208	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Oct%202018%2007:25:38%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/files/logo-10.png?v=1513774296	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/files/logo-10f785.png	(from https://furni-demo.myshopify.com/)
15:25:37	5465/5465	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Oct%202018%2007:25:38%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/files/2017-12-20.png?v=1513774567	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/files/2017-12-20e472.png	(from https://furni-demo.myshopify.com/)
15:25:40	2037/2037	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:42%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery.inview.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery.inview8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:40	51552/51552	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:39%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/instagram.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/instagram8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:40	16538/16538	---MC-	200	added ('OK')	application/javascript	date:Tue,%2016%20Oct%202018%2007:08:17%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/timber.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/timber8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:40	8305/8305	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:40%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery-easing-1.3.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery-easing-1.38a0b.js	(from https://furni-demo.myshopify.com/)
15:25:41	7994/7994	---MC-	200	added ('OK')	application/javascript	date:Tue,%2016%20Oct%202018%2007:08:17%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/theme.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/theme8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:41	9640/9640	---MC-	200	added ('OK')	application/javascript	date:Tue,%2018%20Jul%202017%2018:40:46%20GMT	http://cdn.shopify.com/s/assets/themes_support/option_selection-ea4f4a242e299f2227b2b8038152223f741e90780c0c766883939e8902542bda.js	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/assets/themes_support/option_selection-ea4f4a242e299f2227b2b8038152223f741e90780c0c766883939e8902542bda.js	(from https://furni-demo.myshopify.com/)
15:25:41	6063/6063	---MC-	200	added ('OK')	application/javascript	date:Tue,%2018%20Jul%202017%2018:40:45%20GMT	http://cdn.shopify.com/s/assets/themes_support/api.jquery-0ea851da22ae87c0290f4eeb24bc8b513ca182f3eb721d147c009ae0f5ce14f9.js	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/assets/themes_support/api.jquery-0ea851da22ae87c0290f4eeb24bc8b513ca182f3eb721d147c009ae0f5ce14f9.js	(from https://furni-demo.myshopify.com/)
15:25:43	22928/22928	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:41%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery.history.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery.history8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:44	1348/1348	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:40%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery-ui-totop.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery-ui-totop8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:45	2970/2970	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:42%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery.tabs.min.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery.tabs.min8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:45	2247/2247	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:32%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/countdown.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/countdown8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:46	23890/23890	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:44%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/owl.carousel.min.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/owl.carousel.min8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:47	2984/2984	---MC-	200	added ('OK')	text/javascript	date:Sat,%2027%20Oct%202018%2011:00:03%20GMT	http://cdn.shopify.com/s/javascripts/currencies.js	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/javascripts/currencies.js	(from https://furni-demo.myshopify.com/)
15:25:49	14731/14731	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:41%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery.fancybox.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery.fancybox8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:49	66342/66342	---MC-	200	added ('OK')	application/javascript	date:Tue,%2016%20Oct%202018%2007:08:17%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/shop.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/shop8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:50	14443/14443	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:40%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery.currencies.min.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery.currencies.min8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:51	5782/5782	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:54%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/wow.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/wow8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:52	19907/19907	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Oct%202018%2007:25:51%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/popup_newsletter_img.jpg?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/popup_newsletter_img8a0b.jpg	(from https://furni-demo.myshopify.com/)
15:25:52	58275/58275	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:41%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery.elevatezoom.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/jquery.elevatezoom8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:52	1835/1835	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:31%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/classie.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/classie8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:53	7957/7957	---MC-	200	added ('OK')	application/javascript	date:Mon,%2015%20Oct%202018%2009:11:54%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/uisearch.js?8604530667016742802	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/uisearch8a0b.js	(from https://furni-demo.myshopify.com/)
15:25:54	601/601	---MC-	200	added ('OK')	image/svg+xml	date:Mon,%2015%20Oct%202018%2009:11:39%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/ico-select.svg?17270264068744933525	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/ico-selectec83.svg	(from http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/timber.scss.css?8604530667016742802)
15:25:55	2680/2680	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Oct%202018%2007:25:56%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/icons.eot?17270264068744933525	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/iconsec83.eot	(from http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/timber.scss.css?8604530667016742802)
15:25:55	2680/2680	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Oct%202018%2007:25:56%20GMT	http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/icons.woff?17270264068744933525	C:/Users/koo_c/Desktop/hello/etrend/cdn.shopify.com/s/files/1/2588/1650/t/3/assets/iconsec83.woff	(from http://cdn.shopify.com/s/files/1/2588/1650/t/3/assets/timber.scss.css?8604530667016742802)
